Date,GDP_Growth,Inflation_Rate,Unemployment_Rate,USD_EUR_Exchange_Rate
2015-08-17,18418.63158208955,237.76549999999997,5.05,1.1078
2015-08-18,18419.131746268657,237.74118181818181,5.045454545454545,1.1028
2015-08-19,18419.63191044776,237.71686363636363,5.040909090909091,1.1061
2015-08-20,18420.132074626865,237.69254545454544,5.036363636363636,1.12
2015-08-21,18420.63223880597,237.66822727272725,5.031818181818181,1.1356
2015-08-24,18421.132402985073,237.6439090909091,5.027272727272727,1.158
2015-08-25,18421.63256716418,237.6195909090909,5.0227272727272725,1.141
2015-08-26,18422.13273134328,237.59527272727271,5.0181818181818185,1.139
2015-08-27,18422.632895522387,237.57095454545453,5.013636363636364,1.1239
2015-08-28,18423.133059701493,237.54663636363637,5.009090909090909,1.1172
2015-08-31,18423.633223880595,237.52231818181818,5.004545454545455,1.1194
2015-09-01,18424.1333880597,237.498,5.0,1.1263
2015-09-02,18424.633552238804,237.5086818181818,5.0,1.1242
2015-09-03,18425.13371641791,237.51936363636364,5.0,1.1104
2015-09-04,18425.633880597015,237.53004545454544,5.0,1.1117
2015-09-07,18426.134044776118,237.54072727272725,5.0,1.1117
2015-09-08,18426.634208955224,237.5514090909091,5.0,1.1182
2015-09-09,18427.134373134326,237.5620909090909,5.0,1.1165
2015-09-10,18427.63453731343,237.57277272727273,5.0,1.1262
2015-09-11,18428.134701492538,237.58345454545454,5.0,1.1338
2015-09-14,18428.63486567164,237.59413636363635,5.0,1.1307
2015-09-15,18429.135029850746,237.6048181818182,5.0,1.126
2015-09-16,18429.63519402985,237.6155,5.0,1.1304
2015-09-17,18430.135358208954,237.6261818181818,5.0,1.1312
2015-09-18,18430.63552238806,237.63686363636364,5.0,1.1358
2015-09-21,18431.135686567162,237.64754545454545,5.0,1.1204
2015-09-22,18431.63585074627,237.65822727272726,5.0,1.1133
2015-09-23,18432.13601492537,237.6689090909091,5.0,1.116
2015-09-24,18432.636179104476,237.6795909090909,5.0,1.1252
2015-09-25,18433.136343283582,237.69027272727274,5.0,1.1192
2015-09-28,18433.636507462685,237.70095454545455,5.0,1.1236
2015-09-29,18434.13667164179,237.71163636363636,5.0,1.1246
2015-09-30,18434.636835820893,237.7223181818182,5.0,1.1162
2015-10-01,18435.137,237.733,5.0,1.12
2015-10-02,18436.492164179104,237.7459090909091,5.004545454545455,1.1276
2015-10-05,18437.847328358206,237.75881818181819,5.009090909090909,1.12
2015-10-06,18439.20249253731,237.77172727272728,5.013636363636364,1.1266
2015-10-07,18440.557656716417,237.78463636363637,5.0181818181818185,1.1249
2015-10-08,18441.912820895523,237.79754545454546,5.0227272727272725,1.1282
2015-10-09,18443.267985074624,237.81045454545455,5.027272727272727,1.1363
2015-10-12,18444.62314925373,237.82336363636364,5.031818181818181,1.1363
2015-10-13,18445.978313432835,237.83627272727273,5.036363636363636,1.1382
2015-10-14,18447.33347761194,237.84918181818182,5.040909090909091,1.1437
2015-10-15,18448.688641791043,237.8620909090909,5.045454545454545,1.1418
2015-10-16,18450.04380597015,237.875,5.05,1.136
2015-10-19,18451.398970149254,237.8879090909091,5.054545454545455,1.132
2015-10-20,18452.75413432836,237.90081818181818,5.059090909090909,1.1359
2015-10-21,18454.10929850746,237.91372727272727,5.0636363636363635,1.1345
2015-10-22,18455.464462686567,237.92663636363636,5.068181818181818,1.114
2015-10-23,18456.819626865672,237.93954545454545,5.072727272727272,1.1016
2015-10-26,18458.174791044774,237.95245454545454,5.077272727272727,1.1051
2015-10-27,18459.52995522388,237.96536363636363,5.081818181818181,1.1052
2015-10-28,18460.885119402985,237.97827272727272,5.086363636363636,1.1066
2015-10-29,18462.24028358209,237.99118181818181,5.090909090909091,1.0963
2015-10-30,18463.595447761192,238.0040909090909,5.095454545454545,1.1042
2015-11-01,18464.950611940298,238.017,5.1,1.1042
2015-11-02,18466.305776119403,238.00536363636363,5.095454545454545,1.1026
2015-11-03,18467.66094029851,237.99372727272726,5.090909090909091,1.0946
2015-11-04,18469.01610447761,237.9820909090909,5.086363636363636,1.0861
2015-11-05,18470.371268656716,237.97045454545454,5.081818181818181,1.0869
2015-11-06,18471.72643283582,237.95881818181817,5.077272727272727,1.0746
2015-11-09,18473.081597014923,237.9471818181818,5.072727272727272,1.0767
2015-11-10,18474.43676119403,237.93554545454546,5.068181818181818,1.0686
2015-11-11,18475.791925373134,237.9239090909091,5.0636363636363635,1.0686
2015-11-12,18477.14708955224,237.91227272727272,5.059090909090909,1.0768
2015-11-13,18478.50225373134,237.90063636363635,5.054545454545455,1.0722
2015-11-16,18479.857417910447,237.889,5.05,1.0708
2015-11-17,18481.212582089553,237.87736363636364,5.045454545454545,1.0634
2015-11-18,18482.567746268658,237.86572727272727,5.040909090909091,1.0638
2015-11-19,18483.92291044776,237.8540909090909,5.036363636363636,1.0746
2015-11-20,18485.278074626865,237.84245454545453,5.031818181818181,1.066
2015-11-23,18486.63323880597,237.8308181818182,5.027272727272727,1.0602
2015-11-24,18487.988402985076,237.81918181818182,5.0227272727272725,1.0652
2015-11-25,18489.34356716418,237.80754545454545,5.0181818181818185,1.0616
2015-11-26,18490.698731343284,237.79590909090908,5.013636363636364,1.0616
2015-11-27,18492.05389552239,237.78427272727274,5.009090909090909,1.0596
2015-11-30,18493.40905970149,237.77263636363637,5.004545454545455,1.0562
2015-12-01,18494.764223880597,237.761,5.0,1.062
2015-12-02,18496.119388059702,237.7562608695652,4.991304347826087,1.0573
2015-12-03,18497.474552238808,237.75152173913042,4.982608695652174,1.0902
2015-12-04,18498.82971641791,237.74678260869564,4.973913043478261,1.0884
2015-12-07,18500.184880597015,237.74204347826085,4.965217391304348,1.084
2015-12-08,18501.54004477612,237.73730434782607,4.956521739130435,1.0876
2015-12-09,18502.895208955226,237.7325652173913,4.947826086956522,1.0984
2015-12-10,18504.250373134328,237.72782608695653,4.939130434782609,1.0948
2015-12-11,18505.605537313433,237.72308695652174,4.930434782608695,1.1002
2015-12-14,18506.96070149254,237.71834782608695,4.921739130434783,1.1025
2015-12-15,18508.31586567164,237.71360869565217,4.913043478260869,1.0911
2015-12-16,18509.671029850746,237.70886956521738,4.904347826086957,1.0937
2015-12-17,18511.02619402985,237.7041304347826,4.895652173913043,1.0804
2015-12-18,18512.381358208957,237.6993913043478,4.886956521739131,1.0847
2015-12-21,18513.73652238806,237.69465217391303,4.878260869565217,1.092
2015-12-22,18515.091686567164,237.68991304347824,4.869565217391305,1.0978
2015-12-23,18516.44685074627,237.68517391304346,4.860869565217391,1.0875
2015-12-24,18517.802014925375,237.68043478260867,4.852173913043478,1.0955
2015-12-25,18519.157179104477,237.6756956521739,4.843478260869565,1.0955
2015-12-28,18520.512343283583,237.67095652173913,4.834782608695652,1.0983
2015-12-29,18521.867507462688,237.66621739130434,4.826086956521739,1.0916
2015-12-30,18523.222671641794,237.66147826086956,4.817391304347826,1.0912
2015-12-31,18524.577835820895,237.65673913043477,4.808695652173913,1.0859
2016-01-01,18525.933,237.652,4.8,1.0859
2016-01-04,18528.790984615385,237.63695238095238,4.804761904761905,1.0803
2016-01-05,18531.64896923077,237.62190476190474,4.809523809523809,1.0743
2016-01-06,18534.506953846154,237.60685714285714,4.814285714285714,1.0762
2016-01-07,18537.36493846154,237.5918095238095,4.819047619047619,1.086
2016-01-08,18540.222923076923,237.5767619047619,4.8238095238095235,1.0885
2016-01-11,18543.080907692307,237.5617142857143,4.828571428571428,1.0878
2016-01-12,18545.938892307695,237.54666666666665,4.833333333333333,1.0837
2016-01-13,18548.79687692308,237.53161904761905,4.838095238095238,1.0862
2016-01-14,18551.654861538464,237.51657142857144,4.8428571428571425,1.0862
2016-01-15,18554.512846153848,237.5015238095238,4.847619047619047,1.0964
2016-01-18,18557.370830769232,237.4864761904762,4.852380952380953,1.0964
2016-01-19,18560.228815384617,237.47142857142856,4.857142857142858,1.0906
2016-01-20,18563.0868,237.45638095238095,4.861904761904762,1.0908
2016-01-21,18565.944784615385,237.44133333333335,4.866666666666667,1.0833
2016-01-22,18568.80276923077,237.4262857142857,4.871428571428572,1.0814
2016-01-25,18571.660753846154,237.4112380952381,4.876190476190477,1.0832
2016-01-26,18574.51873846154,237.3961904761905,4.880952380952381,1.0846
2016-01-27,18577.376723076923,237.38114285714286,4.885714285714286,1.0867
2016-01-28,18580.234707692307,237.36609523809526,4.890476190476191,1.0952
2016-01-29,18583.092692307695,237.35104761904762,4.895238095238096,1.0832
2016-02-01,18585.95067692308,237.336,4.9,1.0888
2016-02-02,18588.808661538464,237.3714285714286,4.904761904761905,1.0908
2016-02-03,18591.666646153848,237.40685714285715,4.90952380952381,1.1051
2016-02-04,18594.524630769232,237.44228571428573,4.914285714285715,1.1199
2016-02-05,18597.382615384617,237.47771428571428,4.919047619047619,1.1131
2016-02-08,18600.2406,237.51314285714287,4.923809523809524,1.117
2016-02-09,18603.098584615385,237.54857142857145,4.928571428571429,1.13
2016-02-10,18605.95656923077,237.584,4.933333333333334,1.1222
2016-02-11,18608.814553846154,237.61942857142859,4.938095238095238,1.1362
2016-02-12,18611.67253846154,237.65485714285717,4.942857142857143,1.1235
2016-02-15,18614.530523076923,237.69028571428572,4.947619047619048,1.1235
2016-02-16,18617.388507692307,237.7257142857143,4.9523809523809526,1.114
2016-02-17,18620.246492307695,237.76114285714286,4.957142857142857,1.114
2016-02-18,18623.10447692308,237.79657142857144,4.961904761904762,1.1092
2016-02-19,18625.962461538464,237.83200000000002,4.966666666666667,1.1127
2016-02-22,18628.820446153848,237.86742857142858,4.9714285714285715,1.1018
2016-02-23,18631.678430769232,237.90285714285716,4.976190476190476,1.1016
2016-02-24,18634.536415384617,237.93828571428574,4.980952380952381,1.1021
2016-02-25,18637.3944,237.9737142857143,4.985714285714286,1.1026
2016-02-26,18640.252384615385,238.00914285714288,4.9904761904761905,1.0932
2016-02-29,18643.11036923077,238.04457142857143,4.995238095238095,1.0868
2016-03-01,18645.968353846154,238.08,5.0,1.0847
2016-03-02,18648.82633846154,238.11965217391307,5.004347826086956,1.0845
2016-03-03,18651.684323076923,238.1593043478261,5.008695652173913,1.0948
2016-03-04,18654.542307692307,238.19895652173915,5.01304347826087,1.101
2016-03-07,18657.400292307695,238.23860869565218,5.017391304347826,1.1004
2016-03-08,18660.25827692308,238.27826086956523,5.021739130434782,1.1028
2016-03-09,18663.116261538464,238.31791304347826,5.026086956521739,1.1022
2016-03-10,18665.974246153848,238.3575652173913,5.030434782608696,1.1162
2016-03-11,18668.832230769232,238.39721739130437,5.034782608695652,1.118
2016-03-14,18671.690215384617,238.4368695652174,5.039130434782608,1.1107
2016-03-15,18674.5482,238.47652173913045,5.043478260869565,1.1112
2016-03-16,18677.406184615385,238.51617391304347,5.047826086956522,1.1075
2016-03-17,18680.26416923077,238.55582608695653,5.052173913043478,1.1316
2016-03-18,18683.122153846154,238.59547826086956,5.056521739130434,1.1292
2016-03-21,18685.98013846154,238.6351304347826,5.060869565217391,1.126
2016-03-22,18688.838123076923,238.67478260869564,5.065217391304348,1.1228
2016-03-23,18691.696107692307,238.7144347826087,5.069565217391304,1.1174
2016-03-24,18694.554092307695,238.75408695652175,5.07391304347826,1.1163
2016-03-25,18697.41207692308,238.79373913043477,5.078260869565217,1.1164
2016-03-28,18700.270061538464,238.83339130434783,5.082608695652174,1.121
2016-03-29,18703.128046153848,238.87304347826085,5.08695652173913,1.1204
2016-03-30,18705.986030769232,238.9126956521739,5.091304347826086,1.133
2016-03-31,18708.844015384617,238.95234782608694,5.095652173913043,1.139
2016-04-01,18711.702,238.992,5.1,1.1385
2016-04-04,18714.44346969697,239.01890476190476,5.085714285714285,1.1386
2016-04-05,18717.18493939394,239.0458095238095,5.071428571428571,1.1374
2016-04-06,18719.92640909091,239.07271428571428,5.057142857142857,1.143
2016-04-07,18722.66787878788,239.09961904761903,5.042857142857143,1.1386
2016-04-08,18725.40934848485,239.1265238095238,5.0285714285714285,1.1406
2016-04-11,18728.15081818182,239.15342857142855,5.014285714285714,1.1412
2016-04-12,18730.89228787879,239.18033333333332,5.0,1.1395
2016-04-13,18733.633757575757,239.2072380952381,4.985714285714286,1.1281
2016-04-14,18736.37522727273,239.23414285714284,4.9714285714285715,1.1262
2016-04-15,18739.116696969697,239.26104761904762,4.957142857142857,1.1295
2016-04-18,18741.85816666667,239.28795238095236,4.942857142857143,1.1322
2016-04-19,18744.599636363637,239.31485714285714,4.928571428571428,1.1375
2016-04-20,18747.34110606061,239.34176190476188,4.914285714285714,1.133
2016-04-21,18750.082575757577,239.36866666666666,4.8999999999999995,1.1301
2016-04-22,18752.824045454545,239.39557142857143,4.885714285714285,1.1239
2016-04-25,18755.565515151517,239.42247619047617,4.871428571428571,1.1274
2016-04-26,18758.306984848485,239.44938095238095,4.857142857142857,1.1318
2016-04-27,18761.048454545456,239.4762857142857,4.8428571428571425,1.1322
2016-04-28,18763.789924242425,239.50319047619047,4.828571428571428,1.1325
2016-04-29,18766.531393939393,239.5300952380952,4.814285714285714,1.1441
2016-05-01,18769.272863636364,239.557,4.8,1.1441
2016-05-02,18772.014333333333,239.58591304347826,4.804347826086956,1.1516
2016-05-03,18774.755803030304,239.6148260869565,4.808695652173913,1.1508
2016-05-04,18777.497272727273,239.64373913043477,4.8130434782608695,1.1486
2016-05-05,18780.238742424244,239.67265217391304,4.817391304347826,1.1404
2016-05-06,18782.980212121212,239.7015652173913,4.821739130434783,1.1421
2016-05-09,18785.72168181818,239.73047826086955,4.826086956521739,1.1402
2016-05-10,18788.463151515152,239.75939130434782,4.8304347826086955,1.1386
2016-05-11,18791.20462121212,239.78830434782608,4.834782608695652,1.1444
2016-05-12,18793.946090909092,239.81721739130435,4.839130434782609,1.138
2016-05-13,18796.68756060606,239.8461304347826,4.843478260869565,1.1294
2016-05-16,18799.429030303032,239.87504347826086,4.8478260869565215,1.1328
2016-05-17,18802.1705,239.90395652173913,4.852173913043479,1.1337
2016-05-18,18804.91196969697,239.9328695652174,4.856521739130435,1.1276
2016-05-19,18807.65343939394,239.96178260869564,4.860869565217391,1.1214
2016-05-20,18810.39490909091,239.9906956521739,4.865217391304348,1.1207
2016-05-23,18813.13637878788,240.01960869565218,4.869565217391305,1.1192
2016-05-24,18815.877848484848,240.04852173913045,4.873913043478261,1.1145
2016-05-25,18818.61931818182,240.0774347826087,4.878260869565217,1.1154
2016-05-26,18821.360787878788,240.10634782608696,4.882608695652174,1.1184
2016-05-27,18824.102257575756,240.13526086956523,4.886956521739131,1.114
2016-05-30,18826.843727272728,240.1641739130435,4.891304347826087,1.114
2016-05-31,18829.585196969696,240.19308695652174,4.895652173913044,1.1135
2016-06-01,18832.326666666668,240.222,4.9,1.1165
2016-06-02,18835.068136363636,240.2165,4.8954545454545455,1.1157
2016-06-03,18837.809606060608,240.211,4.8909090909090915,1.133
2016-06-06,18840.551075757576,240.2055,4.886363636363637,1.1354
2016-06-07,18843.292545454544,240.20000000000002,4.881818181818182,1.135
2016-06-08,18846.034015151516,240.1945,4.877272727272728,1.14
2016-06-09,18848.775484848484,240.189,4.872727272727273,1.1329
2016-06-10,18851.516954545456,240.1835,4.868181818181818,1.1281
2016-06-13,18854.258424242424,240.178,4.863636363636364,1.1282
2016-06-14,18856.99989393939,240.1725,4.859090909090909,1.1206
2016-06-15,18859.741363636364,240.167,4.8545454545454545,1.1239
2016-06-16,18862.48283333333,240.1615,4.85,1.1158
2016-06-17,18865.224303030303,240.156,4.845454545454546,1.1256
2016-06-20,18867.96577272727,240.1505,4.840909090909091,1.1318
2016-06-21,18870.707242424243,240.145,4.836363636363636,1.1262
2016-06-22,18873.44871212121,240.1395,4.831818181818182,1.1286
2016-06-23,18876.19018181818,240.13400000000001,4.827272727272727,1.1373
2016-06-24,18878.93165151515,240.1285,4.822727272727272,1.1126
2016-06-27,18881.67312121212,240.123,4.818181818181818,1.1024
2016-06-28,18884.41459090909,240.1175,4.8136363636363635,1.1054
2016-06-29,18887.15606060606,240.112,4.809090909090909,1.1117
2016-06-30,18889.89753030303,240.1065,4.804545454545455,1.1032
2016-07-01,18892.639,240.101,4.8,1.1145
2016-07-04,18895.619909090907,240.12214285714285,4.804761904761905,1.1145
2016-07-05,18898.600818181818,240.14328571428572,4.809523809523809,1.108
2016-07-06,18901.581727272725,240.16442857142857,4.814285714285714,1.1077
2016-07-07,18904.562636363637,240.18557142857142,4.819047619047619,1.1065
2016-07-08,18907.543545454544,240.20671428571427,4.8238095238095235,1.1038
2016-07-11,18910.524454545455,240.22785714285715,4.828571428571428,1.1045
2016-07-12,18913.505363636363,240.249,4.833333333333333,1.1074
2016-07-13,18916.486272727274,240.27014285714284,4.838095238095238,1.1112
2016-07-14,18919.46718181818,240.29128571428572,4.8428571428571425,1.1109
2016-07-15,18922.44809090909,240.31242857142857,4.847619047619047,1.1059
2016-07-18,18925.429,240.33357142857142,4.852380952380953,1.1076
2016-07-19,18928.409909090908,240.35471428571427,4.857142857142858,1.1014
2016-07-20,18931.39081818182,240.37585714285714,4.861904761904762,1.1007
2016-07-21,18934.371727272726,240.397,4.866666666666667,1.1016
2016-07-22,18937.352636363637,240.41814285714284,4.871428571428572,1.0968
